epoch,total,L_data,L_phys,R_adv,R_diff,R_mass,R_wp,R_cont,R_nrg,lr
1,43.59725452928493,37.72252708673477,26.348823281625908,6.919627350043811e-05,0.013828534516505897,8.055047862853826e-05,0.0007798985085969434,5.430022122254741e-05,0.01274677791237385,0.0004
2,42.67670439990858,32.20600312948227,25.39521924654643,6.90806764775213e-05,0.013146404413419077,7.994947736733593e-05,0.0006670245051244214,0.0001358802110189572,0.01273448339876874,0.0006
3,39.66507919676951,24.669055302937824,24.86288021504879,6.898288265233532e-05,0.012131512296036817,8.870963775583125e-05,0.0005481217239851807,0.0005152688221035836,0.01274848353144383,0.0008
4,36.81341174668099,18.661987394094467,22.682280992468197,6.91364158029728e-05,0.00978284076518321,9.105673177600693e-05,0.00042810653474134597,0.001014297977235401,0.012807955732569098,0.001
5,35.62422127492664,14.359445350865522,21.262236153086025,6.923021746274571e-05,0.008079304581769975,8.172742136972981e-05,0.00033670301591352353,0.0014424229423942354,0.012860276166975382,0.001
6,30.800860685357218,10.917573352654776,19.881499360005062,6.938324268427702e-05,0.006135366239201782,7.377376126290376e-05,0.0002859463398957966,0.001984454023234624,0.012888990794029572,0.0009891830623632338
7,28.588158451277803,8.827675315241018,19.759143541256588,6.953639123707944e-05,0.005430900288653599,6.708147047144546e-05,0.00023647985763849041,0.0023257357267236025,0.012903375191550973,0.0009572050015330874
8,26.384626340126488,7.310915699849526,19.07245494922002,6.958921923209498e-05,0.004428000396122418,6.147273271987312e-05,0.00020615839349602538,0.0026170094776413557,0.012923342187301992,0.000905463412215599
9,25.304902456665634,6.428509085128705,18.87509450316429,6.963817872455517e-05,0.00402092615422589,5.7139337968692416e-05,0.0001921392216293801,0.0027656109462744403,0.012927770405743408,0.0008362196501476348
10,24.397221076769256,5.764735236763954,18.63108282784621,6.970569067258718e-05,0.0035015495617093015,5.411663018624798e-05,0.00017159333420598463,0.0029583991187488814,0.012915680592413992,0.0007524999999999999
11,23.684309342210252,5.395776589711507,18.286964322129887,6.971516341991446e-05,0.003136122115999266,5.064245457712483e-05,0.00016539891337667237,0.0030333590960556953,0.012911775139097395,0.000657963412215599
12,23.088860062020558,5.108396669228871,17.97896462182204,6.973725806839563e-05,0.0027558038624799033,4.793657865320711e-05,0.0001576005773623971,0.0031280022485589143,0.012906099148797997,0.0005567415893174885
13,22.693373827836467,4.957449993739526,17.734342748920124,6.976163951814367e-05,0.0024619250158745367,4.5621863667596095e-05,0.0001522615314968334,0.003200592918195374,0.01288377893888537,0.0004532584106825116
14,22.286525974658257,4.776678552230199,17.508436982830364,6.977585551718828e-05,0.002301294412366891,4.3511381856357424e-05,0.0001493122321297354,0.003211020909172172,0.012865341875415956,0.0003520365877844011
15,22.07251556008661,4.682520450403293,17.388540426890057,6.977899538658978e-05,0.0021677505331657207,4.227785922239491e-05,0.0001451084185456845,0.003242711188552979,0.012849826157738184,0.00025750000000000013
16,21.788319216995472,4.601395669082801,17.185503790775936,6.977342094198018e-05,0.00194149611343164,4.1766875312987395e-05,0.0001394677950941059,0.0032923670951277018,0.012841119309086935,0.00017378034985236535
17,21.641223840513494,4.523893454422553,17.115984976291656,6.978579631322646e-05,0.0019126449548518092,4.0970637750585105e-05,0.0001399381904244971,0.003285157999926014,0.012831222601259165,0.00010453658778440106
18,21.46846634863732,4.496182236820459,16.97092178960641,6.978941891588875e-05,0.0017992848494638263,4.041562041834368e-05,0.0001364144858655436,0.0032965744709751257,0.012823447747299118,5.279499846691252e-05
19,21.37597511027555,4.45065323015054,16.923978010813396,6.979018091139248e-05,0.0017431258737209039,4.006811490360936e-05,0.0001371182203323921,0.0033091834375227336,0.012821622197710289,2.081693763676618e-05
20,21.33451735431972,4.427389420568943,16.90581192324559,6.979008210568811e-05,0.0017207096971863696,3.9828293135239314e-05,0.00013539314880025208,0.003315990457243364,0.012816103861647813,1e-05
