marker,cyclone_id,forecast_time,horizon_h,member_count,estimator,predicted_vw_exposure,realized_vw_exposure,absolute_error
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FINA,2025-11-24 06:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FINA,2025-11-24 06:00:00,6,51,P90 envelope,145.1990696546724,0.0,145.1990696546724
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FINA,2025-11-24 06:00:00,6,51,Ensemble probability-weighted,0.6367954994788064,0.0,0.6367954994788064
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FINA,2025-11-24 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FINA,2025-11-24 12:00:00,6,51,P90 envelope,23.276384446197827,0.0,23.276384446197827
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FINA,2025-11-24 12:00:00,6,51,Ensemble probability-weighted,0.29818707405853556,0.0,0.29818707405853556
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FINA,2025-11-24 18:00:00,6,51,Deterministic mean-track,2.4670042423476874,8.062700479216785,5.595696236869097
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FINA,2025-11-24 18:00:00,6,51,P90 envelope,132.5904063772993,8.062700479216785,124.52770589808252
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FINA,2025-11-24 18:00:00,6,51,Ensemble probability-weighted,0.7439761623903838,8.062700479216785,7.318724316826401
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FINA,2025-11-25 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FINA,2025-11-25 00:00:00,6,51,P90 envelope,148.94486383345674,0.0,148.94486383345674
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FINA,2025-11-25 00:00:00,6,51,Ensemble probability-weighted,1.590371485843027,0.0,1.590371485843027
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-05 18:00:00,6,50,Deterministic mean-track,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-05 18:00:00,6,50,P90 envelope,493.99999625235796,0.0,493.99999625235796
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-05 18:00:00,6,50,Ensemble probability-weighted,20.177011453211307,0.0,20.177011453211307
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-06 00:00:00,6,50,Deterministic mean-track,95.0377455949783,95.0377455949783,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-06 00:00:00,6,50,P90 envelope,4189.499975942075,95.0377455949783,4094.462230347097
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-06 00:00:00,6,50,Ensemble probability-weighted,7.979245013147594,95.0377455949783,87.05850058183071
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-06 06:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-06 06:00:00,6,51,P90 envelope,4152.406393222511,0.0,4152.406393222511
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-06 06:00:00,6,51,Ensemble probability-weighted,5.590455623234018,0.0,5.590455623234018
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-06 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-06 12:00:00,6,51,P90 envelope,4057.368647627533,0.0,4057.368647627533
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-06 12:00:00,6,51,Ensemble probability-weighted,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-06 18:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-06 18:00:00,6,51,P90 envelope,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-06 18:00:00,6,51,Ensemble probability-weighted,72.46078391548465,0.0,72.46078391548465
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-07 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-07 00:00:00,6,51,P90 envelope,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-07 00:00:00,6,51,Ensemble probability-weighted,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-07 06:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0
REAL_HUMANITARIAN_GEOSPATIAL_DATA,FUNG-WONG,2025-11-07 06:00:00,6,51,P90 envelope,0.0,0.0,0.0
