marker,m_label,m_size,x_fraction,x_size,repeat,case_count,total_runtime_s,runtime_s,rss_before_gb,peak_memory_gb,peak_memory_delta_gb,throughput_items_per_s,checksum
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.75,2147,5,298,0.30766524999999945,0.0010324337248322128,0.037322998046875,0.0373382568359375,1.52587890625e-05,20795523.70636597,372882923.1279568
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.75,2147,6,298,0.31023275000000083,0.001041049496644298,0.037322998046875,0.0373382568359375,1.52587890625e-05,20623419.02974455,360698916.7632723
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.75,2147,7,298,0.3096920420000018,0.0010392350402684623,0.037322998046875,0.0373382568359375,1.52587890625e-05,20659426.566730972,247518791.89481172
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.75,2147,8,298,0.30792541699999987,0.0010333067684563755,0.037322998046875,0.0373382568359375,1.52587890625e-05,20777953.51333405,393977553.8849999
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.75,2147,9,298,0.31354158299999924,0.0010521529630872458,0.037322998046875,0.0373382568359375,1.52587890625e-05,20405778.202631626,298240187.8532807
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.75,2147,10,298,0.30846149999999994,0.0010351057046979863,0.037322998046875,0.0373382568359375,1.52587890625e-05,20741842.98526721,346406596.69310015
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,1.0,2863,1,298,0.3742567089999973,0.0012558949966442862,0.037322998046875,0.0373382568359375,1.52587890625e-05,22796491.805842448,465154405.580624
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,1.0,2863,2,298,0.3744859579999975,0.0012566642885905956,0.037322998046875,0.0373382568359375,1.52587890625e-05,22782536.481648415,534270605.18930423
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,1.0,2863,3,298,0.3742463340000022,0.001255860181208061,0.037322998046875,0.0373382568359375,1.52587890625e-05,22797123.77890641,486572094.5907867
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,1.0,2863,4,298,0.3734796660000015,0.0012532874697986627,0.037322998046875,0.0373382568359375,1.52587890625e-05,22843921.039599426,514140178.9629751
