marker,Result,24 h,48 h,72 h
REAL_HUMANITARIAN_GEOSPATIAL_DATA,Deterministic mean-track AE,"18472.924932 [5644.036917, 36261.662707]","25001.466788 [6264.272982, 51535.425696]","38650.933971 [11329.680098, 89390.541954]","54499.389478 [16148.964073, 116840.468961]","61506.303683 [9328.100965, 168116.898062]","14143.867388 [2742.295894, 30755.350875]"
REAL_HUMANITARIAN_GEOSPATIAL_DATA,P90-envelope AE,"919870.603708 [287796.488404, 1915604.577965]","1091270.497175 [399537.758200, 2134440.873092]","1950951.925314 [781057.701893, 3906800.783134]","3512657.496460 [1054773.839463, 7539209.547875]","5814748.893754 [1973176.802765, 12409655.310600]","8691406.459601 [3488472.533278, 18344666.268919]"
REAL_HUMANITARIAN_GEOSPATIAL_DATA,Ensemble probability-weighted AE,"25575.722510 [10089.822958, 48192.754042]","25742.858055 [11216.224374, 47584.373006]","45893.895958 [15314.860223, 94175.034663]","43208.851564 [14496.007397, 87703.459228]","29850.227362 [9123.699984, 64474.887029]","28580.583238 [11504.622361, 57547.249148]"
REAL_HUMANITARIAN_GEOSPATIAL_DATA,det - ens,-7102.797578,-741.391266,-7242.961987,11290.537914,31656.076320,-14436.715850
REAL_HUMANITARIAN_GEOSPATIAL_DATA,Holm-adjusted p-value,1,1,1,1,1,0.557351645302
REAL_HUMANITARIAN_GEOSPATIAL_DATA,P90 - ens,894294.881198,1065527.639121,1905058.029356,3469448.644896,5784898.666391,8662825.876363
REAL_HUMANITARIAN_GEOSPATIAL_DATA,Holm-adjusted p-value,0.0506203212627,0.0506203212627,0.0401474173902,0.0401474173902,0.0506203212627,0.0538005583865
