marker,horizon_h,improvement_vs_deterministic_percent,improvement_vs_p90_percent,det_vs_ens_holm_p,det_vs_ens_significant,p90_vs_ens_holm_p,p90_vs_ens_significant
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,24,6.876265772130729,94.58942762385512,0.3818359375,False,0.00146484375,True
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,48,32.192475168495264,96.62202844953457,0.119384765625,False,0.00146484375,True
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,72,28.988067767723926,97.59593905601055,0.51953125,False,0.00390625,True
